BU_CODE;WK_CODE;Gemeente;RES;Provincie;WarmteAllocatieOptie;Aantal_WoningEQ;Aantal_woningen;Aantal_utiliteiten;Vraag_Aardgas;Vraag_MT_Warmte;Vraag_LT_Warmte;Vraag_ElektrischeWarmte;Vraag_Koude;Vraag_Elektriciteit;Vraag_Warmte_totaal;Vraag_Warmte_perhectare;CO2_reductie;Nat_abskosten;Nat_meerkosten;Nat_meerkost_CO2;CO2_uitstoot_gas;CO2_uitstoot_elek;Maatschappelijke_kosten;Aansl_aardgas;Aansl_eWP;Aansl_MT;Aansl_LT;Aansl_hWPgroengas;Aansl_HRgroengas;nr_OrgEntity
BU16960100;WK169601;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;190.769231;158;32.7692308;0;38;0;0;3;9;52;33;625;844604;426850;683;0;0;632685.615;0;0;183;0;0;0;10099
BU16960101;WK169601;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;2964.28462;2674;290.284615;0;29;0;0;2;9;39;309;6980;8826913;4911910;704;0;0;6319723.82;0;0;3039;0;0;0;10100
BU16960102;WK169601;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;88.9153846;75;13.9153846;0;39;0;0;3;7;53;65;286;415960;215060;751;0;0;309578.499;0;0;86;0;0;0;10101
BU16960103;WK169601;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;42.5538462;38;4.55384615;0;44;0;0;4;5;60;11;152;282168;149217;982;0;0;218373.335;0;0;49;0;0;0;10102
BU16960200;WK169602;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;125.161538;120;5.16153846;0;39;0;0;2;5;53;28;405;523811;321279;793;0;0;366181.781;0;0;124;0;0;0;10103
BU16960201;WK169602;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;559.961538;491;68.9615385;0;29;0;0;2;7;40;97;1449;1880253;1001215;691;0;0;1382027.89;0;0;571;0;0;0;10104
BU16960202;WK169602;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;71.2461538;56;15.2461538;0;38;0;0;2;14;52;26;237;322037;194239;820;0;0;219129.3;0;0;61;0;0;0;10105
BU16960300;WK169603;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;1565.33846;1090;475.338462;0;33;0;0;4;13;45;100;4350;6427854;3515462;808;0;0;4612208.49;0;0;1565;0;0;0;10106
BU16960400;WK169604;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;3359.99231;2706;653.992308;0;30;0;0;2;12;42;283;9167;11558084;6201054;676;0;0;8610814.37;0;0;3125;0;0;0;10107
BU16960401;WK169604;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;66.7692308;65;1.76923077;0;49;0;0;3;4;65;310;244;306673;172532;706;0;0;233135.124;0;0;69;0;0;0;10108
BU16960402;WK169604;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;359.238462;137;222.238462;0;35;0;0;14;15;48;122;1075;1682188;933303;868;0;0;1310916.26;0;0;663;0;0;0;10109
BU16960500;WK169605;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;143.407692;138;5.40769231;0;42;0;0;2;5;56;62;473;615050;366527;775;0;0;450097.945;0;0;145;0;0;0;10110
BU16960601;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;697.146154;545;152.146154;0;32;0;0;4;10;44;118;1975;2558821;1381237;699;0;0;1859194.51;0;0;730;0;0;0;10111
BU16960602;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;609.238462;570;39.2384615;0;29;0;0;2;8;39;321;1409;1770108;941620;668;0;0;1326415.54;0;0;604;0;0;0;10112
BU16960603;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;418.315385;287;131.315385;0;38;0;0;2;12;54;38;1514;2062221;1022260;675;0;0;1504904.58;0;0;328;0;0;0;10113
BU16960604;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;909.3;831;78.3;0;30;0;0;2;8;40;161;2219;2953137;1584555;714;0;0;2169969.28;0;0;925;0;0;0;10114
BU19420000;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1548.90769;936;612.907692;0;23;0;0;3;25;34;2419;4031;4874411;2165668;537;0;0;3971276.26;0;0;1324;0;0;0;10524
BU19420001;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1213.05385;867;346.053846;0;24;0;0;2;18;35;2097;3069;3527979;1671451;545;0;0;2862485.6;0;0;1019;0;0;0;10525
BU19420002;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;798.776923;632;166.776923;0;27;0;0;2;14;38;2299;2082;2418575;1238739;595;0;0;1936764.22;0;0;719;0;0;0;10526
BU19420003;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;569.123077;500;69.1230769;0;31;0;0;2;9;43;2131;1650;1874873;1015858;616;0;0;1505638.93;0;0;537;0;0;0;10527
BU19420004;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;655.361538;564;91.3615385;0;26;0;0;2;12;36;2365;1528;1853404;1028078;673;0;0;1440930.25;0;0;616;0;0;0;10528
BU19420005;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;541.484615;499;42.4846154;0;30;0;0;2;6;41;1916;1462;1620788;913826;625;0;0;1233303.66;0;0;527;0;0;0;10529
BU19420006;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;510.284615;420;90.2846154;0;26;0;0;2;8;37;1747;1334;1479228;819473;614;0;0;1135120.86;0;0;472;0;0;0;10530
BU19420007;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;717.823077;633;84.8230769;0;25;0;0;2;10;34;1320;1639;1965216;1022593;624;0;0;1547847.71;0;0;774;0;0;0;10531
BU19420008;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;560;459;101;0;31;0;0;3;12;44;1625;1748;1937637;1034798;592;0;0;1573835.4;0;0;584;0;0;0;10532
BU19420100;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;443.184615;315;128.184615;0;32;0;0;3;15;47;1487;1585;1721244;870494;549;0;0;1412426.2;0;0;384;0;0;0;10533
BU19420101;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;395.992308;245;150.992308;0;27;0;0;2;18;38;1340;1001;1216873;563404;563;0;0;968571.758;0;0;302;0;0;0;10534
BU19420102;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;542.869231;438;104.869231;0;32;0;0;2;9;45;1260;1611;1973127;1103850;685;0;0;1580520.28;0;0;489;0;0;0;10535
BU19420103;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;210.184615;191;19.1846154;0;44;0;0;3;6;62;667;864;1040722;593675;687;0;0;825912.942;0;0;199;0;0;0;10536
BU19420104;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;616.638462;431;185.638462;0;31;0;0;2;8;44;729;1910;2268171;1258682;659;0;0;1836238.55;0;0;455;0;0;0;10537
BU19420200;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;86.5307692;1;85.5307692;0;44;0;0;3;11;66;352;426;383315;190524;447;0;0;341686.048;0;0;16;0;0;0;10538
BU19420201;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;460.707692;444;16.7076923;0;36;0;0;2;7;49;1450;1379;1743082;1057666;767;0;0;1321557.27;0;0;460;0;0;0;10539
BU19420202;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;423.084615;410;13.0846154;0;29;0;0;1;7;39;1824;979;1205605;677778;692;0;0;899670.638;0;0;422;0;0;0;10540
BU19420203;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;273.323077;260;13.3230769;0;37;0;0;2;5;50;1203;838;1049191;637635;760;0;0;810679.507;0;0;284;0;0;0;10541
BU19420204;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;603.176923;531;72.1769231;0;32;0;0;2;7;45;1155;1803;2037643;1147295;636;0;0;1549177.54;0;0;559;0;0;0;10542
BU19420205;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1025.30769;920;105.307692;0;26;0;0;2;9;36;1319;2327;2885095;1578576;678;0;0;2282258.13;0;0;1172;0;0;0;10543
BU19420206;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1570.20769;1275;295.207692;0;25;0;0;2;11;35;1180;3797;4360992;2364318;623;0;0;3427510.66;0;0;1712;0;0;0;10544
BU19420207;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;849.353846;801;48.3538462;0;25;0;0;2;8;34;983;1783;2289678;1266881;711;0;0;1673587.02;0;0;884;0;0;0;10545
BU19420208;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;713.707692;700;13.7076923;0;28;0;0;2;6;37;1502;1607;1985913;1159541;722;0;0;1444550.49;0;0;738;0;0;0;10546
BU19420209;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1287.51538;1070;217.515385;0;23;0;0;2;12;31;923;2558;3252830;1679522;657;0;0;2566537.83;0;0;1331;0;0;0;10547
BU19420300;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;519.569231;392;127.569231;0;34;0;0;3;10;49;1028;1873;2093633;1103455;589;0;0;1726909.46;0;0;456;0;0;0;10548
BU19420301;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;206.746154;155;51.7461538;0;32;0;0;3;13;47;815;767;777263;376154;490;0;0;627887.122;0;0;202;0;0;0;10549
BU19420302;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;674.830769;517;157.830769;0;37;0;0;2;6;54;790;2605;2878290;1605722;616;0;0;2329366.74;0;0;550;0;0;0;10550
BU19420303;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;272.730769;269;3.73076923;0;44;0;0;3;3;60;710;985;1276571;746072;757;0;0;1013855.69;0;0;284;0;0;0;10551
BU19420304;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;931.923077;696;235.923077;0;25;0;0;2;13;34;1034;2097;2540776;1310059;625;0;0;2046007.68;0;0;819;0;0;0;10552
BU19420305;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;238.815385;213;25.8153846;0;37;0;0;3;5;51;522;733;895019;514423;701;0;0;701355.61;0;0;233;0;0;0;10553
BU19420306;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;349.069231;107;242.069231;0;23;0;0;1;48;31;62;649;1336503;427105;658;0;0;1002789.04;0;0;130;0;0;0;10554
BU19420400;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;748.738462;639;109.738462;0;30;0;0;2;9;42;1061;2152;2310941;1198376;557;0;0;1894965.62;0;0;712;0;0;0;10555
BU19420401;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;565.884615;535;30.8846154;0;29;0;0;2;7;40;193;1468;1822362;888768;605;0;0;1367272.17;0;0;579;0;0;0;10556
BU19420402;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;858.5;773;85.5;0;33;0;0;3;8;45;261;2479;3043587;1667372;673;0;0;2318787.64;0;0;1002;0;0;0;10557
BU19420403;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;340.738462;324;16.7384615;0;31;0;0;2;8;42;798;886;1010787;527948;596;0;0;774584.568;0;0;352;0;0;0;10558
BU19420404;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;537.953846;527;10.9538462;0;29;0;0;2;6;39;1129;1218;1382047;743749;611;0;0;1026477;0;0;561;0;0;0;10559
BU19420408;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;157.953846;4;153.953846;0;14;0;0;2;69;20;16;190;695707;93636;494;0;0;573687.99;0;0;35;0;0;0;10560
BU19420409;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1;1;0;0;50;0;0;2;3;65;8;4;41540;2593;736;0;0;33390.4229;0;0;1;0;0;0;10561
BU19420410;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;138.261538;74;64.2615385;0;33;0;0;3;27;46;9;429;889546;324618;756;0;0;738013.981;0;0;91;0;0;0;10562
BU19420501;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1152.86154;836;316.861538;0;28;0;0;3;16;41;840;3611;3851677;1863603;516;0;0;3126103.02;0;0;1071;0;0;0;10563
BU19420502;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1847.95385;1687;160.953846;0;27;0;0;2;9;37;858;4316;5476904;3024848;701;0;0;4065370;0;0;1933;0;0;0;10564
BU19420503;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;201.376923;181;20.3769231;0;38;0;0;3;6;51;187;581;724031;363486;625;0;0;545803.963;0;0;197;0;0;0;10565
BU19420504;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;543.8;10;533.8;0;17;0;0;3;38;28;340;1320;1899239;578589;438;0;0;1566628.29;0;0;166;0;0;0;10566
BU19420506;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;278.638462;253;25.6384615;0;37;0;0;3;7;50;660;869;1081899;596378;687;0;0;843660.267;0;0;318;0;0;0;10567
BU19420507;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;582.623077;549;33.6230769;0;34;0;0;2;7;47;928;1752;2144314;1205849;688;0;0;1715055.76;0;0;617;0;0;0;10568
BU19420508;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1156.18462;1054;102.184615;0;32;0;0;2;8;44;1163;3185;3954165;2174757;683;0;0;3087119.15;0;0;1187;0;0;0;10569
BU19420509;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1097.86154;716;381.861538;0;32;0;0;2;13;44;439;3113;3907247;2063065;663;0;0;3129914.8;0;0;826;0;0;0;10570
BU19420510;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1009.33077;911;98.3307692;0;34;0;0;2;7;46;880;2930;3756831;2153902;735;0;0;2941276.57;0;0;991;0;0;0;10571
BU19420511;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;132.969231;96;36.9692308;0;45;0;0;2;14;67;479;712;712073;331704;466;0;0;563513.717;0;0;99;0;0;0;10572
BU19420512;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;506.176923;259;247.176923;0;34;0;0;3;25;48;27;1620;2392189;931126;575;0;0;1873868.66;0;0;363;0;0;0;10573
BU19420513;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;39;25;14;0;34;0;0;5;18;47;3;115;291688;148039;1291;0;0;223237.13;0;0;42;0;0;0;10574
BU19420515;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;46;46;0;0;45;0;0;2;3;61;57;165;245945;127522;772;0;0;199393.328;0;0;46;0;0;0;10575
BU19420555;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;450.753846;0;450.753846;0;24;0;0;3;47;34;814;963;1442652;384692;399;0;0;1157357;0;0;86;0;0;0;10576
BU19420565;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;581.576923;511;70.5769231;0;25;0;0;2;10;35;1508;1321;1466409;778444;589;0;0;1150586.92;0;0;617;0;0;0;10577
BU19420575;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;209.676923;183;26.6769231;0;27;0;0;3;9;38;707;513;592290;305974;597;0;0;460823.25;0;0;261;0;0;0;10578
BU19420585;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;461.230769;405;56.2307692;0;26;0;0;1;7;35;869;1027;1242286;663927;646;0;0;932399.474;0;0;412;0;0;0;10579
BU03769997;WK037699;Blaricum;Noord-Holland Zuid;Noord-Holland;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10735
BU04069997;WK040699;Huizen;Noord-Holland Zuid;Noord-Holland;;70;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167932.628;0;0;0;0;0;0;10744
BU19429997;WK194299;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;0.546153846;0;0.546153846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33040.2667;0;0;0;0;0;0;10762
