BU_CODE;WK_CODE;Gemeente;RES;Provincie;Aantal_woningen;Aantal_utiliteiten;Vraag_Aardgas;Vraag_MT_Warmte;Vraag_LT_Warmte;Vraag_ElektrischeWarmte;Vraag_Koude;Vraag_Elektriciteit;Vraag_Warmte_totaal;CO2_uitstoot_gas;CO2_uitstoot_elek;Maatschappelijke_kosten
BU07721410;WK077214;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;787;22;22394.1848;0;0;0;0;7808.06852;22394.1848;1251895.07;188694.989;517246.477
BU07721411;WK077214;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1314;81;35537.6989;0;0;0;0;12365.3139;35537.6989;1986652.81;298828.419;631043.293
BU07721412;WK077214;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1941;175;52806.0998;0;0;0;0;19312.0848;52806.0998;2952002.79;466708.717;1580366.44
BU07721413;WK077214;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;928;137;0;27473.5511;0;0;0;8305.5496;27473.5511;0;200717.449;1412920.81
BU07721414;WK077214;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;652;9;17486.4727;0;0;0;0;6520.40769;17486.4727;977540.787;157576.519;391476.968
BU07721421;WK077214;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1848;172;59046.9356;0;0;0;0;19631.9172;59046.9356;3300882.28;474437.999;1542648.61
BU07721422;WK077214;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;2435;245;71949.8101;0;0;0;0;23976.6663;71949.8101;4022187.62;579436.102;1849138.91
BU07721423;WK077214;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;894;98;28907.2072;0;0;0;0;9739.57971;28907.2072;1615990.51;235373.176;663004.09
BU07721424;WK077214;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1576;306;47399.0729;0;0;0;0;16252.7551;47399.0729;2649735.47;392774.915;1219074.95
BU07721425;WK077214;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1165;179;35432.152;0;0;0;0;11816.7297;35432.152;1980752.46;285570.969;1153203.88
BU07721426;WK077214;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;28;35;1447.28855;0;0;0;0;312.07816;1447.28855;80907.317;7541.88887;401459.577
BU07721431;WK077214;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;2659;316;81894.9397;0;0;0;0;27530.561;81894.9397;4578147.07;665321.891;1936075.09
BU07721432;WK077214;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1003;189;0;28476.5999;0;0;0;8722.81159;28476.5999;0;210801.28;836576.885
BU07721433;WK077214;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;84;10;1934.3876;0;0;0;0;783.63264;1934.3876;108137.462;18937.7888;450441.151
BU07721434;WK077214;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1531;206;44726.2259;0;0;0;0;15523.2491;44726.2259;2500316.15;375145.188;1068622.09
BU07721435;WK077214;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;560;142;25611.8311;0;0;0;0;6509.48147;25611.8311;1431770.14;157312.469;871698.428
BU07721436;WK077214;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;45;13;1503.48182;0;0;0;0;460.772;1503.48182;84048.6718;11135.3233;87550.879
BU07721511;WK077215;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;408;58;14879.6048;0;0;0;0;4479.96136;14879.6048;831809.867;108265.733;1546999.08
BU07721512;WK077215;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;2353;257;76929.0348;0;0;0;0;24649.3951;76929.0348;4300539.65;595693.715;1805265.39
BU07721513;WK077215;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1746;306;50300.3471;0;0;0;0;18528.1433;50300.3471;2811924.49;447763.464;1037107.53
BU07721514;WK077215;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1029;332;0;32430.1443;0;0;0;9502.50431;32430.1443;0;229643.854;821526.18
BU07721515;WK077215;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;475;191;11621.7664;0;0;0;0;4332.43922;11621.7664;649687.954;104700.615;1048871.79
BU07721516;WK077215;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1694;485;51775.9024;0;0;0;0;18281.2425;51775.9024;2894412;441796.693;1220723.1
BU07721520;WK077215;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;35;40;1691.07113;0;0;0;0;395.726869;1691.07113;94535.4179;9563.39934;785373.028
BU07721521;WK077215;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1466;39;63900.2895;0;0;0;0;16450.1614;63900.2895;3572197.79;397545.566;1864298.07
BU07721522;WK077215;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1587;180;57619.589;0;0;0;0;17664.5462;57619.589;3221089.77;426893.199;2140131.53
BU07721523;WK077215;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1886;29;70766.685;0;0;0;0;21209.417;70766.685;3956047.74;512560.911;1591516.52
BU07721524;WK077215;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1740;60;59352.9365;0;0;0;0;18995.7783;59352.9365;3317988.55;459064.643;1329947.27
BU07721531;WK077215;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;2191;557;72728.3482;0;0;0;0;24564.6984;72728.3482;4065709.98;593646.877;1987575
BU07721532;WK077215;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;2335;492;75683.1054;0;0;0;0;26404.0955;75683.1054;4230888.85;638098.975;2486262.29
BU07721533;WK077215;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;772;11;31036.6845;0;0;0;0;8875.12271;31036.6845;1735034.02;214482.132;796985.803
BU07721534;WK077215;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;2649;39;91431.7823;0;0;0;0;29400.1211;91431.7823;5111282.18;710502.928;2542392.31
BU07721535;WK077215;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;5;14;263.346789;0;0;0;0;55.06;263.346789;14721.7927;1330.61667;259519.126
BU07721541;WK077215;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;2092;426;64374.744;0;0;0;0;21951.7355;64374.744;3598721.07;530500.275;1353077.81
BU07721542;WK077215;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;428;69;0;20611.6576;0;0;0;4223.76373;20611.6576;0;102074.29;463435.278
BU07721543;WK077215;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;2493;537;81486.417;0;0;0;0;26470.0973;81486.417;4555309.55;639694.018;1823376.06
BU07721544;WK077215;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1078;196;42961.5932;0;0;0;0;12336.7845;42961.5932;2401668.44;298138.96;1040958.73
BU07721545;WK077215;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;5;40;312.468252;0;0;0;0;57.39504;312.468252;17467.8145;1387.0468;524785.751
BU07721546;WK077215;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;36;9;1996.45209;0;0;0;0;406.237535;1996.45209;111607.033;9817.40711;208983.521
BU07721611;WK077216;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1409;43;0;47376.2451;0;0;0;13111.1529;47376.2451;0;316852.861;1077230.31
BU07721612;WK077216;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1728;132;49612.278;0;0;0;0;17717.2035;49612.278;2773459.58;428165.751;1362521.75
BU07721613;WK077216;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;281;61;0;12289.8168;0;0;0;2659.04309;12289.8168;0;64260.208;676969.306
BU07721614;WK077216;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;784;98;0;24373.4183;0;0;0;7287.98649;24373.4183;0;176126.34;704174.587
BU07721615;WK077216;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;2160;125;0;59916.3304;0;0;0;19104.4838;59916.3304;0;461691.691;2177426.77
BU07721616;WK077216;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1205;322;24870.7479;0;0;0;0;10836.6729;24870.7479;1390341.6;261886.261;1591092.07
BU07721621;WK077216;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;16;259;732.566452;0;0;0;0;177.698;732.566452;40952.4321;4294.36833;4059365.81
BU07721622;WK077216;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1902;248;0;68021.9424;0;0;0;18453.2764;68021.9424;0;445954.18;2081759.33
BU07721623;WK077216;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1585;120;52707.8323;0;0;0;0;16678.2458;52707.8323;2946509.38;403057.606;1607367.23
BU07721624;WK077216;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1144;79;0;35906.9799;0;0;0;11313.395;35906.9799;0;273407.047;867716.295
BU07721625;WK077216;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;243;47;7549.97966;0;0;0;0;2630.60673;7549.97966;422064.139;63572.9959;620271.283
BU07721626;WK077216;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;32;2;1644.29108;0;0;0;0;362.2952;1644.29108;91920.2876;8755.46733;205067.974
BU07721627;WK077216;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;5;7;279.563015;0;0;0;0;56.51472;279.563015;15628.3233;1365.7724;214763.521
BU07721628;WK077216;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;7;41;454.456061;0;0;0;0;81.46768;454.456061;25405.3143;1968.80227;1272822.57
BU07721631;WK077216;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;7;1;418.010042;0;0;0;0;81.452;418.010042;23367.884;1968.42333;260212.191
BU07721632;WK077216;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1;9;66.2370701;0;0;0;0;11.576;66.2370701;3702.83011;279.753333;158841.992
BU07721633;WK077216;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;2214;35;65294.3873;0;0;0;0;24091.6787;65294.3873;3650131.61;582215.569;1648404.3
BU07721634;WK077216;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1143;11;34473.957;0;0;0;0;12482.0338;34473.957;1927186.78;301649.151;785313.786
BU07721635;WK077216;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;596;10;19362.7819;0;0;0;0;6499.74928;19362.7819;1082431.51;157077.274;765887.604
BU07721636;WK077216;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;7;21;318.577398;0;0;0;0;78.60832;318.577398;17809.3321;1899.70107;693312.267
BU07721637;WK077216;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;0;195;0;0;0;0;0;0;0;0;0;3119947.55
BU07721638;WK077216;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;2;33;113.443375;0;0;0;0;22.36688;113.443375;6341.78931;540.532933;483299.232
BU07721639;WK077216;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;158;8;4620.2454;0;0;0;0;1786.67184;4620.2454;258284.126;43177.9028;299867.935
BU07721640;WK077216;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;363;40;8745.88569;0;0;0;0;3449.8448;8745.88569;488918.498;83371.2493;412674.05
BU07721711;WK077217;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1459;299;0;55675.4477;0;0;0;13872.4586;55675.4477;0;335251.084;1507227.93
BU07721712;WK077217;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1176;105;0;35223.0824;0;0;0;10626.4158;35223.0824;0;256805.048;1052427.29
BU07721713;WK077217;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;783;135;20428.8953;0;0;0;0;7605.00816;20428.8953;1142030.11;183787.697;633303.586
BU07721721;WK077217;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1572;221;43718.0759;0;0;0;0;15896.8679;43718.0759;2443957.85;384174.307;1228595.37
BU07721722;WK077217;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1271;165;0;39463.0826;0;0;0;11834.9147;39463.0826;0;286010.438;988508.229
BU07721723;WK077217;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;369;52;14384.6051;0;0;0;0;4073.30074;14384.6051;804138.056;98438.1013;477339.319
BU07721724;WK077217;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1629;85;51718.4053;0;0;0;0;17035.5691;51718.4053;2891197.75;411692.921;1147262.95
BU07721725;WK077217;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1691;89;51384.4006;0;0;0;0;17667.0976;51384.4006;2872525.99;426954.858;1018343.73
BU07721726;WK077217;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;11;18;694.774429;0;0;0;0;126.45792;694.774429;38839.7565;3056.0664;446281.348
BU07721727;WK077217;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;0;44;0;0;0;0;0;0;0;0;0;2129566.43
BU07721731;WK077217;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1652;175;57848.2255;0;0;0;0;17977.1087;57848.2255;3233871.16;434446.794;1815690.69
BU07721732;WK077217;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;1673;172;57872.0408;0;0;0;0;18348.7609;57872.0408;3235202.5;443428.389;1479973.95
BU07721733;WK077217;Eindhoven;Metropoolregio Eindhoven;Noord-Brabant;365;20;0;16942.3367;0;0;0;3584.1532;16942.3367;0;86617.0356;372490.644
BU07770000;WK077700;Etten-Leur;West-Brabant;Noord-Brabant;645;242;0;25484.219;0;0;0;6283.43271;25484.219;0;151849.624;775882.487
BU07770001;WK077700;Etten-Leur;West-Brabant;Noord-Brabant;529;123;20055.9382;0;0;0;0;5748.14568;20055.9382;1121180.81;138913.521;690209.459
BU07770002;WK077700;Etten-Leur;West-Brabant;Noord-Brabant;587;45;18101.3525;0;0;0;0;5828.1354;18101.3525;1011914.22;140846.605;479849.057
BU07770003;WK077700;Etten-Leur;West-Brabant;Noord-Brabant;522;115;0;18048.1941;0;0;0;4937.94432;18048.1941;0;119333.654;653566.729
BU07770004;WK077700;Etten-Leur;West-Brabant;Noord-Brabant;299;60;0;12926.8179;0;0;0;2983.85966;12926.8179;0;72109.9418;220077.929
BU07770005;WK077700;Etten-Leur;West-Brabant;Noord-Brabant;2289;80;79726.5202;0;0;0;0;24609.4971;79726.5202;4456926.59;594729.512;2317969.05
BU07770100;WK077701;Etten-Leur;West-Brabant;Noord-Brabant;3;44;132.880125;0;0;0;0;34.84536;132.880125;7428.35586;842.0962;469929.813
BU07770200;WK077702;Etten-Leur;West-Brabant;Noord-Brabant;80;11;4678.53067;0;0;0;0;906.745655;4678.53067;261542.429;21913.02;391472.916
BU07771000;WK077710;Etten-Leur;West-Brabant;Noord-Brabant;315;39;12558.9209;0;0;0;0;3295.26201;12558.9209;702077.408;79635.4986;346973.24
BU07771001;WK077710;Etten-Leur;West-Brabant;Noord-Brabant;398;50;15356.1675;0;0;0;0;4305.7363;15356.1675;858451.003;104055.294;445918.891
BU07771002;WK077710;Etten-Leur;West-Brabant;Noord-Brabant;391;103;14588.6132;0;0;0;0;4317.63629;14588.6132;815542.658;104342.877;338125.576
BU07771003;WK077710;Etten-Leur;West-Brabant;Noord-Brabant;94;29;2622.86146;0;0;0;0;849.3252;2622.86146;146625;20525.359;89005.1538
BU07771004;WK077710;Etten-Leur;West-Brabant;Noord-Brabant;335;16;12908.7663;0;0;0;0;3663.70349;12908.7663;721634.706;88539.5009;376878.825
BU07771005;WK077710;Etten-Leur;West-Brabant;Noord-Brabant;397;61;14427.5537;0;0;0;0;4297.68438;14427.5537;806538.998;103860.706;309848.486
BU07771006;WK077710;Etten-Leur;West-Brabant;Noord-Brabant;299;47;12326.2042;0;0;0;0;3351.35127;12326.2042;689067.917;80990.9891;418984.642
BU07771007;WK077710;Etten-Leur;West-Brabant;Noord-Brabant;349;41;12883.899;0;0;0;0;4007.99432;12883.899;720244.554;96859.8627;360137.856
BU07771008;WK077710;Etten-Leur;West-Brabant;Noord-Brabant;86;8;2229.12837;0;0;0;0;839.99248;2229.12837;124614.263;20299.8183;122478.002
BU07771009;WK077710;Etten-Leur;West-Brabant;Noord-Brabant;268;6;11097.2222;0;0;0;0;2972.51714;11097.2222;620364.523;71835.8308;290641.806
BU07771010;WK077710;Etten-Leur;West-Brabant;Noord-Brabant;746;6;26711.1515;0;0;0;0;8273.66816;26711.1515;1493225.1;199946.981;750076.903
BU07771011;WK077710;Etten-Leur;West-Brabant;Noord-Brabant;618;5;17314.8784;0;0;0;0;6345.04344;17314.8784;967948.202;153338.55;397285.06
BU07771012;WK077710;Etten-Leur;West-Brabant;Noord-Brabant;594;15;0;21705.1035;0;0;0;5805.63463;21705.1035;0;140302.837;373995.104
BU07771013;WK077710;Etten-Leur;West-Brabant;Noord-Brabant;1419;53;46688.7725;0;0;0;0;15371.6143;46688.7725;2610027.77;371480.68;1314786.68
BU07771014;WK077710;Etten-Leur;West-Brabant;Noord-Brabant;103;26;5027.67448;0;0;0;0;1165.44192;5027.67448;281060.506;28164.8464;369235.562
BU07771015;WK077710;Etten-Leur;West-Brabant;Noord-Brabant;1543;9;44221.4288;0;0;0;0;16673.0601;44221.4288;2472096.63;402932.285;939484.263
BU07771100;WK077711;Etten-Leur;West-Brabant;Noord-Brabant;3;11;163.38221;0;0;0;0;33.69536;163.38221;9133.50434;814.304533;136701.242
BU07771200;WK077712;Etten-Leur;West-Brabant;Noord-Brabant;89;3;5108.07074;0;0;0;0;1004.57116;5108.07074;285554.873;24277.1365;317131.08
BU07771201;WK077712;Etten-Leur;West-Brabant;Noord-Brabant;85;7;4802.20178;0;0;0;0;950.129665;4802.20178;268455.976;22961.4669;326493.585
BU07771202;WK077712;Etten-Leur;West-Brabant;Noord-Brabant;31;2;1704.17664;0;0;0;0;353.677174;1704.17664;95268.0512;8547.19837;105299.344
BU07771203;WK077712;Etten-Leur;West-Brabant;Noord-Brabant;58;15;3338.48905;0;0;0;0;657.54584;3338.48905;186630.504;15890.6911;443981.507
BU07772000;WK077720;Etten-Leur;West-Brabant;Noord-Brabant;398;74;0;14830.6399;0;0;0;3941.6751;14830.6399;0;95257.1483;337778.246
BU07772001;WK077720;Etten-Leur;West-Brabant;Noord-Brabant;292;36;9261.30867;0;0;0;0;2974.62098;9261.30867;517732.027;71886.6737;238490.987
BU07772002;WK077720;Etten-Leur;West-Brabant;Noord-Brabant;643;174;26189.7318;0;0;0;0;7136.79658;26189.7318;1464076.34;172472.584;774583.378
BU07772003;WK077720;Etten-Leur;West-Brabant;Noord-Brabant;256;8;12086.0637;0;0;0;0;2809.97358;12086.0637;675643.419;67907.6948;353725.485
BU07772004;WK077720;Etten-Leur;West-Brabant;Noord-Brabant;559;156;20340.1176;0;0;0;0;6110.44035;20340.1176;1137067.2;147668.975;579534.956
BU07772005;WK077720;Etten-Leur;West-Brabant;Noord-Brabant;217;14;8238.43584;0;0;0;0;2445.35606;8238.43584;460550.689;59096.1048;220605.094
BU07772006;WK077720;Etten-Leur;West-Brabant;Noord-Brabant;816;48;29841.4314;0;0;0;0;8949.93345;29841.4314;1668216.16;216290.058;770609.071
BU07772007;WK077720;Etten-Leur;West-Brabant;Noord-Brabant;713;10;26300.1374;0;0;0;0;7842.61517;26300.1374;1470248.32;189529.867;616077.844
BU07772008;WK077720;Etten-Leur;West-Brabant;Noord-Brabant;381;23;11782.6561;0;0;0;0;3931.76452;11782.6561;658682.122;95017.6426;551879.875
BU07772009;WK077720;Etten-Leur;West-Brabant;Noord-Brabant;539;14;18132.8162;0;0;0;0;5900.39392;18132.8162;1013673.12;142592.853;619752.09
BU07772010;WK077720;Etten-Leur;West-Brabant;Noord-Brabant;450;174;11573.2757;0;0;0;0;4316.99297;11573.2757;646977.193;104327.33;1287489.71
BU07772100;WK077721;Etten-Leur;West-Brabant;Noord-Brabant;72;140;3918.51259;0;0;0;0;803.074783;3918.51259;219055.377;19407.6406;1739492.68
BU07772200;WK077722;Etten-Leur;West-Brabant;Noord-Brabant;0;15;0;0;0;0;0;0;0;0;0;348261.902
BU07772300;WK077723;Etten-Leur;West-Brabant;Noord-Brabant;85;13;4859.11631;0;0;0;0;955.839787;4859.11631;271637.651;23099.4615;360190.833
BU07772301;WK077723;Etten-Leur;West-Brabant;Noord-Brabant;147;10;8217.51762;0;0;0;0;1648.15999;8217.51762;459381.304;39830.5332;599518.6
BU07772302;WK077723;Etten-Leur;West-Brabant;Noord-Brabant;118;8;6830.92311;0;0;0;0;1336.3643;6830.92311;381866.947;32295.4707;531798.454
BU07772303;WK077723;Etten-Leur;West-Brabant;Noord-Brabant;95;9;5397.18067;0;0;0;0;1064.23151;5397.18067;301716.894;25718.9282;431923.314
BU07790000;WK077900;Geertruidenberg;West-Brabant;Noord-Brabant;3074;302;112829.555;0;0;0;0;33112.2557;112829.555;6307475.13;800212.846;4074531.69
BU07790001;WK077900;Geertruidenberg;West-Brabant;Noord-Brabant;2379;88;83652.2908;0;0;0;0;26066.1343;83652.2908;4676387.71;629931.578;2326469.33
BU07790002;WK077900;Geertruidenberg;West-Brabant;Noord-Brabant;24;73;1194.76658;0;0;0;0;264.12536;1194.76658;66790.6603;6383.02953;1234710.45
BU07790009;WK077900;Geertruidenberg;West-Brabant;Noord-Brabant;69;10;2000.84841;0;0;0;0;646.32192;2000.84841;111852.8;15619.4464;232183.345
BU07790100;WK077901;Geertruidenberg;West-Brabant;Noord-Brabant;819;47;36016.4665;0;0;0;0;9105.55655;36016.4665;2013417.2;220050.95;1148134.71
BU07790109;WK077901;Geertruidenberg;West-Brabant;Noord-Brabant;47;32;2781.54046;0;0;0;0;530.36752;2781.54046;155495.582;12817.2151;440466.928
BU07790200;WK077902;Geertruidenberg;West-Brabant;Noord-Brabant;1263;173;0;40171.8553;0;0;0;11950.5419;40171.8553;0;288804.763;1503291.02
BU07790201;WK077902;Geertruidenberg;West-Brabant;Noord-Brabant;1215;238;43386.324;0;0;0;0;12739.3427;43386.324;2425412.03;307867.449;1054065.82
BU07790202;WK077902;Geertruidenberg;West-Brabant;Noord-Brabant;686;64;25483.2563;0;0;0;0;7627.97112;25483.2563;1424582.46;184342.635;535977.269
BU07790203;WK077902;Geertruidenberg;West-Brabant;Noord-Brabant;9;6;461.383466;0;0;0;0;98.70304;461.383466;25792.5749;2385.32347;70502.3546
BU07790209;WK077902;Geertruidenberg;West-Brabant;Noord-Brabant;29;17;1125.66248;0;0;0;0;312.87504;1125.66248;62927.5556;7561.1468;288596.359
BU07840000;WK078400;Gilze en Rijen;Hart van Brabant;Noord-Brabant;7009;657;257197.133;0;0;0;0;76332.4378;257197.133;14378010.5;1844700.58;7587092.05
BU07840007;WK078400;Gilze en Rijen;Hart van Brabant;Noord-Brabant;193;58;5378.96964;0;0;0;0;2015.67125;5378.96964;300698.849;48712.0551;1065394.33
BU07840009;WK078400;Gilze en Rijen;Hart van Brabant;Noord-Brabant;68;250;3892.84454;0;0;0;0;756.9828;3892.84454;217620.464;18293.751;900507.83
BU07840100;WK078401;Gilze en Rijen;Hart van Brabant;Noord-Brabant;2954;184;114128.543;0;0;0;0;32200.9644;114128.543;6380092.05;778189.972;3319755.61
BU07840107;WK078401;Gilze en Rijen;Hart van Brabant;Noord-Brabant;45;49;2233.83165;0;0;0;0;507.394944;2233.83165;124877.189;12262.0445;594340.906
BU07840109;WK078401;Gilze en Rijen;Hart van Brabant;Noord-Brabant;395;117;21877.5437;0;0;0;0;4420.06525;21877.5437;1223013.45;106818.243;1961307.9
BU07840200;WK078402;Gilze en Rijen;Hart van Brabant;Noord-Brabant;287;21;13585.4952;0;0;0;0;3168.49777;13585.4952;759465.668;76572.0295;668154.621
BU07840209;WK078402;Gilze en Rijen;Hart van Brabant;Noord-Brabant;146;191;8370.58762;0;0;0;0;1643.87917;8370.58762;467938.328;39727.0799;1528986.13
BU07840300;WK078403;Gilze en Rijen;Hart van Brabant;Noord-Brabant;71;12;3788.89293;0;0;0;0;793.731894;3788.89293;211809.29;19181.8541;250310.698
BU07840309;WK078403;Gilze en Rijen;Hart van Brabant;Noord-Brabant;81;35;4274.90073;0;0;0;0;917.400628;4274.90073;238978.432;22170.5152;497404.384
BU07850101;WK078501;Goirle;Hart van Brabant;Noord-Brabant;657;153;0;21388.1713;0;0;0;5947.31345;21388.1713;0;143726.742;1259118.14
BU07850202;WK078502;Goirle;Hart van Brabant;Noord-Brabant;785;42;32811.3896;0;0;0;0;8841.22951;32811.3896;1834244.8;213663.047;938729.348
BU07850303;WK078503;Goirle;Hart van Brabant;Noord-Brabant;811;25;28959.2942;0;0;0;0;8984.35853;28959.2942;1618902.32;217121.998;750771.767
BU07850304;WK078503;Goirle;Hart van Brabant;Noord-Brabant;44;2;0;2562.02215;0;0;0;424.793308;2562.02215;0;10265.8383;54772.0104
BU07850405;WK078504;Goirle;Hart van Brabant;Noord-Brabant;266;1;7999.98312;0;0;0;0;2962.94384;7999.98312;447220.541;71604.4761;249914.83
BU07850406;WK078504;Goirle;Hart van Brabant;Noord-Brabant;118;1;4552.54208;0;0;0;0;1288.5292;4552.54208;254499.328;31139.4557;152175.791
BU07850507;WK078505;Goirle;Hart van Brabant;Noord-Brabant;671;43;24463.3145;0;0;0;0;7052.62832;24463.3145;1367564.98;170438.518;625180.57
